_id,movie_name,movie_year,movie_actors,movie_rating,movie_review_url
1231277,S. Darko,2009,Chris Fisher (dir.), Daveigh Chase, Briana Evigan,4,https://www.imdb.com/title/tt1231277/reviews?ref_=tt_urv
0291502,Swept Away,2002,Guy Ritchie (dir.), Madonna, Adriano Giannini,4,https://www.imdb.com/title/tt0291502/reviews?ref_=tt_urv
0180052,The Adventures of Pluto Nash,2002,Ron Underwood (dir.), Eddie Murphy, Jay Mohr,4,https://www.imdb.com/title/tt0180052/reviews?ref_=tt_urv
0308208,Ballistic: Ecks vs. Sever,2002,Wych Kaosayananda (dir.), Antonio Banderas, Lucy Liu,4,https://www.imdb.com/title/tt0308208/reviews?ref_=tt_urv
0312528,The Cat in the Hat,2003,Bo Welch (dir.), Mike Myers, Spencer Breslin,4,https://www.imdb.com/title/tt0312528/reviews?ref_=tt_urv
0076009,Exorcist II: The Heretic,1977,John Boorman (dir.), Richard Burton, Linda Blair,4,https://www.imdb.com/title/tt0076009/reviews?ref_=tt_urv
0111301,Street Fighter,1994,Steven E. de Souza (dir.), Jean-Claude Van Damme, Raul Julia,4,https://www.imdb.com/title/tt0111301/reviews?ref_=tt_urv
1014775,Beverly Hills Chihuahua,2008,Raja Gosnell (dir.), Drew Barrymore, George Lopez,4,https://www.imdb.com/title/tt1014775/reviews?ref_=tt_urv
1255919,Holmes & Watson,2018,Etan Cohen (dir.), Will Ferrell, John C. Reilly,4,https://www.imdb.com/title/tt1255919/reviews?ref_=tt_urv
0157262,2001: A Space Travesty,2000,Allan A. Goldstein (dir.), Leslie Nielsen, Ophélie Winter,4,https://www.imdb.com/title/tt0157262/reviews?ref_=tt_urv
6513656,Escape Plan 2: Hades,2018,Steven C. Miller (dir.), Sylvester Stallone, Dave Bautista,4,https://www.imdb.com/title/tt6513656/reviews?ref_=tt_urv
0926129,Prom Night,2008,Nelson McCormick (dir.), Brittany Snow, Scott Porter,4.1,https://www.imdb.com/title/tt0926129/reviews?ref_=tt_urv
3138104,The Hungover Games,2014,Josh Stolberg (dir.), Ross Nathan, Sam Pancake,4.1,https://www.imdb.com/title/tt3138104/reviews?ref_=tt_urv
